,followers_count,text,location,description,statuses_count,screen_name,following,favourites_count,friends_count,created_at,retweet_count,listed_count,user_id,verified,tweet_id
2665,1089,"RT @ajplus: Could the mosquito-borne Zika virus turn into an ""explosive pandemic"" of babies born with brain damage?
https://t.co/XjRiMPZHzI",,#BlackLivesMatter Mapso https://t.co/Tg8rLL9Ya0    SLIM THICK W YO CUTE ASS,10827,callmemalig,2222,18641,2222,Fri Oct 04 17:02:56 +0000 2013,167,6,1934808000,False,694206452882284544
2666,416,RT @CNN: The #Zika virus could complicate the launch of the Zica hatchback https://t.co/ZrNJpoBv0M via @CNNMoney https://t.co/brEpkmNFyr,"Nairobi, Kenya",Graduate from Daystar University with Bachelor of arts Communication (Electronic Media),1670,Hillamadz,539,19,539,Mon Aug 15 12:01:27 +0000 2011,45,4,355467368,False,694206452563591168
2667,222,RT @CNN: The #Zika virus could complicate the launch of the Zica hatchback https://t.co/ZrNJpoBv0M via @CNNMoney https://t.co/brEpkmNFyr,"Moline, IL ","Producer at #WHBF. Graduate of @LoyolaChicago with a degree in journalism. Love to write, read, laugh, and drink coffee.",6402,HillaryKenyon,339,1271,339,Sat Apr 07 14:51:20 +0000 2012,45,22,547661012,False,694206450936238080
2668,1090,[AW Sports] Top woman golfer monitoring Zika situation ahead of Rio Games https://t.co/rZW6vopabD,,"An Entertainment Label, got the finest Artistes, Dance crew, Fashion. For booking, collaboration conglomeratelajanz@gmail.com

BBM PIN - 2BB68850",3202,Lajanz_cong,1088,16,1088,Thu Feb 19 22:07:27 +0000 2015,0,3,3045135994,False,694206450139136000
2669,976,What happens when a country without abortion bans pregnancy? https://t.co/zHkN39SV5p @JoshKrisch @vocativ https://t.co/cosQOQIazw #Zika,Rainy Fascism Island,"Politics, art, mental health, disability, going off on tangents. //  IG: halfabee Flickr: redpangolins",839,fractalbears,748,150,748,Mon Dec 21 22:46:58 +0000 2015,0,17,4561511735,False,694206447106809856
2670,325,RT @nytimes: The striking deformity at the center of the Zika epidemic has long afflicted and mystified https://t.co/K8yN2UjJAI,,circuito Elizabeth Arden,48599,BzSnow,983,2256,983,Fri Oct 29 15:22:09 +0000 2010,34,11,209625588,False,694206443709399041
2671,2613,RT @CNN: The #Zika virus could complicate the launch of the Zica hatchback https://t.co/ZrNJpoBv0M via @CNNMoney https://t.co/brEpkmNFyr,Los Angeles,I'm a fan of  #Zombies  #Lakers #USCTrojans  #Dodgers.  Co-Author of ''Blood Moon'' book one in the Dark Moon series with @ScribeShelly  http://t.co/iU3l8JhkCK,158846,LakersGold,2540,14277,2540,Thu Jul 02 23:38:35 +0000 2009,45,113,53226878,False,694206438881652737
2672,1200,RT @ClimateReality: Climate change is helping the spread of diseases like the Zika virus https://t.co/f8oCo6B9Kn #ActOnClimate https://t.co…,Maldives,Supporting hand to the goals of #ClimateChange #1PeaceCampaign #ClimateAction | Living in a country above 1 metre Sea level.,22442,AhmedNumen,635,1917,635,Tue Mar 08 17:03:12 +0000 2011,12,62,262732959,False,694206436767731714
2673,398,"RT @kashmir_rise: Kindly Share: 6 key facts you need to know about the ""Zika Virus"" https://t.co/eaHJpjth0M","India, Kashmir..... ","Muslimah,Future scholar, Studying at JAMIA TUL BANNAT,  struggling in ds wrld only to plz my Lord so dat i would b able to c Hm in d hereaftr
 لا الہ الا اللہ",3483,hakeem_mahak,300,9271,300,Sun Jul 19 15:13:22 +0000 2015,109,6,3284497993,False,694206436495130628
2674,704,"RT @WHO: Q: What is #Zika?
A: https://t.co/3Fq6lJSQpz
#ZikaVirus https://t.co/3cUlnQgloR",Switzerland,"Because we all beings are equal,one;and because it would be a tremendous  pity for this precious beautiful planet,",87895,dh_a_heller,435,9982,435,Tue Jun 02 09:29:06 +0000 2009,1721,75,44090607,False,694206434591031301
2675,652,RT CDCgov: Questions about #Zika? CDC’s Dr. Anne Schuchat has answers in new HHSgov Zika 101 blog https://t.co/Pgl9onjfdn,"Los Angeles, CA",UC Institute for Prediction Technology,3686,predictech,1225,894,1225,Thu Feb 19 21:16:36 +0000 2015,0,167,3031612759,False,694206432737116161
2676,1758,'No cause for concern over Zika' - CONI https://t.co/5LXCZZ3quh #Ansa,cryptowatchbot@gmail.com,♛,2677080,RealTimeHack,1300,3,1300,Fri Apr 08 16:34:51 +0000 2011,0,292,279118291,False,694206425615220736
2677,1758,'No cause for concern over Zika' - CONI https://t.co/OAP4fZdwz7 #Ansa,cryptowatchbot@gmail.com,♛,2677080,RealTimeHack,1300,3,1300,Fri Apr 08 16:34:51 +0000 2011,0,292,279118291,False,694206424126193664
2678,56,Interview w/ NJTV re Zika. I say I am a historian.  They ask what public health policies NJ should follow. I repeat: I am a historian.,,,383,jgolden08,160,119,160,Tue Feb 25 20:40:33 +0000 2014,0,4,2361630415,False,694206423354441728
2679,1758,'No cause for concern over Zika' - CONI https://t.co/71ntrc9Qra #Ansa,cryptowatchbot@gmail.com,♛,2677080,RealTimeHack,1300,3,1300,Fri Apr 08 16:34:51 +0000 2011,0,292,279118291,False,694206421307691008
2680,79,"RT @JPNadda: Based on outcome of WHO meet on Zika Virus, we will issue detailed guidelines in next 48 hrs.","Dibrugarh, India",জয় আই অসম... JAI HIND....,1883,AlokKarDowerah,137,20,137,Sat Sep 25 16:43:48 +0000 2010,27,0,195036400,False,694206420380614656
2681,1353,RT @CNN: The #Zika virus could complicate the launch of the Zica hatchback https://t.co/ZrNJpoBv0M via @CNNMoney https://t.co/brEpkmNFyr,,"Virologist - Ph.D., Cambridge University - Research Scientist @ MIT - enthusiastic about global public health & online education
https://t.co/5SdUZEDsK3",3413,_islamhussein,784,307,784,Sat Feb 25 18:55:57 +0000 2012,45,24,503402271,False,694206415741804544
2682,644,Zika shows that fear is more contagious than any infection - Financial Times: Financial TimesZika shows that f... https://t.co/LxySJyjYXR,,Link news about New Zealand,44136,dlNewZealand,636,0,636,Mon Jan 19 22:48:13 +0000 2015,0,39,2986530574,False,694206411010539520
2683,181,"@hasifnordin x yet. S'pore issued warning.Thai ada 1 case, a guy came back from Taiwan. Zika - at S.America &amp; Caribbean. Like Ebola, travel!","PJ, Malaysia",A post-doctorate and a crazy scientist. Science geek and music instructor.,15413,alfa_alfio,236,2044,236,Thu Feb 24 18:49:26 +0000 2011,0,10,257102674,False,694206408753963008
2684,1761,RT @CNN: The #Zika virus could complicate the launch of the Zica hatchback https://t.co/ZrNJpoBv0M via @CNNMoney https://t.co/brEpkmNFyr,São Paulo - SP,"Osasquense não-praticante. Sou jornalista, mas sou limpinho. ¯\_(ツ)_/¯
Meus tweets não refletem nada relacionado ao meu trabalho.",113965,marcioapviana,723,22570,723,Wed Feb 18 12:06:46 +0000 2009,45,54,21189671,False,694206406103269376
2685,98,"RT @statnews: There have been 125 suspected cases of Zika in Haiti since it was first confirmed. Unofficially, it’s everywhere https://t.co…",,Science.,92,wyorgb,191,111,191,Sat Sep 14 20:30:43 +0000 2013,7,31,1864899704,False,694206402429063168
2686,71,"@cfax1070 Sure, worry about the zika virus, but continue to do nothing about the Lyme disease epidemic!","Victoria, BC, Canada",Artist. Teacher. Musician. Gardener. Nature lover. Writer. Songwriter. Singer. Cook. Camper. Hiker. Pets lover. Photographer.,178,MandolinJoy,201,5,201,Wed Nov 18 06:53:26 +0000 2009,0,4,90818651,False,694206395118284801
2687,2361,The Ministry of Defence has commenced training of armed forces personnel for effective response to emerging... https://t.co/nZfPXPCTs9,"Lagos, Nigeria",Fresh Face of Sports Journalism,21289,SportsDayOnline,2517,0,2517,Thu Sep 19 10:22:25 +0000 2013,0,8,1882672394,False,694206394292158465
2688,3530,The Actual Mosquito Spreading The Zika Virus Has Zebra Striped Black &amp; White Legs! https://t.co/jqtSPYsviH,USA,"For: Making a Better USA. Pollution Free Clean Energy Wind Turbines. For Saving The Environment & All Its Living Creatures. Seniors, Babies, Children Health.",289440,onahunttoday,4998,262668,4998,Fri Mar 11 23:00:53 +0000 2011,0,554,264451340,False,694206392618606592
2689,1897,"RT @LuisEEcobar: Zika virus in Ecuador, a review in Spanish https://t.co/Zbpb6Y2dK8","Quito, Ecuador","Periodista. Premios UNESCO y PNUD. Dos veces finalista premio FNPI García Márquez. En tiempos de engaño, decir la verdad es un acto revolucionario (G. Orwell)",7246,rodolfoasar,244,2120,244,Thu Oct 08 23:17:29 +0000 2009,4,15,80969766,False,694206392488607745
2690,2544,"RT @NYC_Everyday: Microcephaly, Spotlighted by Zika Virus, Has Long Afflicted and Mystified  #science",,"Vegan Spinster. Like a hipster doofus without the doofus...or beard. Or bacon. Actually, nothing like a hipster doofus.",17724,iloveseble,3357,12514,3357,Fri Jul 25 13:40:06 +0000 2014,1,258,2679623502,False,694206385504976897
2691,72,RT @Newsweek: Most people with Zika don’t know they have it https://t.co/Ce5i78k3JZ,oldham manchester,old enough to be your mother. ;),414,Bettymartinuk,340,243,340,Fri Aug 14 01:52:35 +0000 2015,19,3,3421412777,False,694206377925951490
2692,627,RT @CNN: The #Zika virus could complicate the launch of the Zica hatchback https://t.co/ZrNJpoBv0M via @CNNMoney https://t.co/brEpkmNFyr,K.S.A Jeddah H.T: Lahore,SC=ferasanwar2 #Bumblebee #Muslim #Pakistani #Jeddah #Alhumdulilah #Aviationfever #loveAviation #FootballFreak #RealMadrid #halamadrid #carlover,9236,ferasanwar24,440,2677,440,Thu Dec 08 15:17:50 +0000 2011,45,49,431673229,False,694206375711350784
2693,266,RT @nytimes: The striking deformity at the center of the Zika epidemic has long afflicted and mystified https://t.co/K8yN2UjJAI,"Bengaluru, Karnataka","Audit Assistant @ R . S . C and co. BANGALORE !*!
Helping in rising funds for New Entrepreneurs!
Graduated in Jain University!#!
Diplomat in Finance & Marketing",16158,ArunkarthikcAK1,162,1261,162,Sun Dec 20 10:02:09 +0000 2015,34,136,4611371654,False,694206373920280576
2694,361,Breaking News you should Know for Monday https://t.co/3EmSXUjKDs via @weebly,Trinidad,Working for better online freedom,821,MujibG,1095,11,1095,Thu Dec 10 22:51:35 +0000 2009,0,3,96003078,False,694206371554693120
2695,1517,RT @NSC44: Here’s what you need to know about #ZikaVirus from Deputy Homeland Security Advisor Amy Pope → https://t.co/e0ZxpkIsVl,"Erie County (Buffalo), NY","The Erie County Department of Health (ECDOH) promotes & protects the health, safety, and well-being of Erie County residents through various programs & services",4046,ECDOH,506,99,506,Thu Apr 19 12:26:57 +0000 2012,0,54,557670851,False,694206368241311744
2696,174195,Add to that the fact that Christian attitudes towards sex contribute to the spread of the Zika virus. https://t.co/nQt1AdAKFR,"iPhone: 44.947103,-93.092956","Evo-devo biologist at the U of Minnesota Morris, politically progressive, ferociously godless, proudly feminist, always ready to rage against ignorance.",32813,pzmyers,400,32,400,Mon Aug 06 23:50:06 +0000 2007,0,4431,8005492,False,694206367305854976
2697,13,"RT @VIralBuzzNewss: As Zika virus spreads, Tata will get prepared for the India start of its hatchback Zic... -  https://t.co/P1lfSlOROv",Morristown,I have got great goals. I kick off companies. Always have a confident attitude. Social marketing strategist,7791,TaraDow2,0,0,0,Thu Jan 07 09:27:46 +0000 2016,774,1,4733166153,False,694206367125475328
2698,334,RT @CNN: The #Zika virus could complicate the launch of the Zica hatchback https://t.co/ZrNJpoBv0M via @CNNMoney https://t.co/brEpkmNFyr,Porto,,5781,fodido,1122,5239,1122,Fri Mar 20 12:24:18 +0000 2009,45,5,25494975,False,694206364818763777
2699,721,RT @nytimes: The striking deformity at the center of the Zika epidemic has long afflicted and mystified https://t.co/K8yN2UjJAI,"Atlanta, GA",I am a Atlanta plaintiff's personal injury trial lawyer and am President of the State Bar of Georgia.,13107,robinfclark,256,71,256,Sat Jan 09 20:12:54 +0000 2010,34,27,103366472,False,694206364072153090
2700,6205,Zika outbreak raises fears of rise in deaths from unsafe abortions https://t.co/qsEukS36o4,"Maastricht, the Netherlands","Psychiatrist, mindfulness trainer & healthcare innovator • From mind to presence • Dedicated to the one who has found me • Video https://t.co/H1cFJzICBi",267480,miepsja,101,73655,101,Thu Feb 19 19:26:37 +0000 2009,0,932,21330040,False,694206702577647617
2701,864,RT @CNN: The #Zika virus could complicate the launch of the Zica hatchback https://t.co/ZrNJpoBv0M via @CNNMoney https://t.co/brEpkmNFyr,Rio de Janeiro,"E conhecereis a verdade, e a verdade vos libertará.",5054,pandrest,148,229,148,Tue Mar 24 12:36:57 +0000 2009,45,25,26227012,False,694206700283392000
2702,29084,RT @Westxgal: While Cruz/Trump supporters fight this is happening #illegals #openborder #ZikaVirus #Zika #ThanksObama #ccot #tcot  https://…,Patriot trapped in Mpls✞Matt24,#Jesus #Constitutionalist #2ADefender #Pray4America #ProLife #Israel #Cruz2016 ❤️WifeMomGma FByBorelliCruzDSousaDupreeHannityWoodsWooleryYoungPavlichTRobinson+,100225,SMolloyDVM,24111,88811,24111,Wed Apr 17 01:35:55 +0000 2013,95,507,1358290958,False,694206686618189824
2703,11150,RT @HelenBranswell: Insightful look at the #Zika outbreak by Nobel winning immunologist @ProfPCDoherty. https://t.co/OfaIUpmCjf,"Kent, Ohio","Associate Professor, microbiologist/ infectious disease epidemiologist, freelance writer, diaper changer",9546,aetiology,2503,2092,2503,Sat Apr 25 21:29:57 +0000 2009,31,759,35315865,False,694206678397554688
2704,984,RT @CNN: The #Zika virus could complicate the launch of the Zica hatchback https://t.co/ZrNJpoBv0M via @CNNMoney https://t.co/brEpkmNFyr,"Curitiba, Paraná, Brasil","humanas.xls: Tecnologia e Sociedade, Jornalismo e visualização de dados, infografia. Amo gambiarras. Imperfeccionista. Riot grrrl. Rock snob.",64986,matatias,470,9357,470,Fri Aug 24 06:29:21 +0000 2007,45,82,8398942,False,694206676824637440
2705,384,This Zika virus is real huh?,With yo daddy ,Mackin and hangin',86481,coldestwinters,225,825,225,Sat Jan 16 20:23:12 +0000 2010,0,6,105581789,False,694206670839222272
2706,52899,RT @jason_pontin: The Growing Arsenal of Techniques for Fighting Zika Virus https://t.co/uV0VYMuplt &gt;@TechReview,The Blogosphere,"Glenn Reynolds, Law Professor, USA Today columnist, TN editor, https://t.co/SM1jr3CxMB.  RTs are not endorsements, but you knew that, right?",482210,instapundit,3372,2414,3372,Tue Jul 31 03:33:09 +0000 2012,3,1880,727472528,False,694206664183042049
2707,142,"Zika Virus Information: The Zika (ZEE-ka) virus is impacting individuals in parts of Mexico,... https://t.co/9qgVFDsnSm via @AldTomTunney","Chicago, IL","Are you a Wrigleyville Resident, Business or Property Owner? Please take our survey @ http://t.co/3WdWWF64Tx",5591,WrigleyRes,40,12,40,Thu May 30 13:55:58 +0000 2013,0,6,1469806076,False,694206663134281728
2708,754,RT @CNN: The #Zika virus could complicate the launch of the Zica hatchback https://t.co/ZrNJpoBv0M via @CNNMoney https://t.co/brEpkmNFyr,"Nairobi, Kenya","I am going to stand outside, so if anyone asks am outstanding",8730,njiru_john,995,94,995,Fri Feb 04 12:44:09 +0000 2011,45,11,247261209,False,694206661062434817
2709,945,RT @CNN: The #Zika virus could complicate the launch of the Zica hatchback https://t.co/ZrNJpoBv0M via @CNNMoney https://t.co/brEpkmNFyr,Curitiba/Campo Mourão/Por aí,"iOS Developer | Esportes, tecnologia, viagens, etc | Paranaense de criação, mineiro de coração | RT não é endosso",11978,edisonlsm,1985,2568,1985,Tue May 05 17:34:31 +0000 2009,45,66,37973014,False,694206658088689664
2710,170,RT @CNN: The #Zika virus could complicate the launch of the Zica hatchback https://t.co/ZrNJpoBv0M via @CNNMoney https://t.co/brEpkmNFyr,,,17339,fratucci,444,600,444,Mon Mar 30 19:36:24 +0000 2009,45,1,27710347,False,694206642473279488
2711,557,RT @nytimes: The striking deformity at the center of the Zika epidemic has long afflicted and mystified https://t.co/K8yN2UjJAI,,"Soy periodista independiente, con énfasis en turismo y medio ambiente, pensionada de El Colombiano. Me encanta viajar, el campo y los bolos.",1767,lillyvelez28,420,3950,420,Tue Jul 19 22:43:11 +0000 2011,33,8,338671378,False,694206636223762433
2712,128512,"RT @bbcworldservice: Health Check's guide to the Zika virus. Post your concerns, we'll put them to our experts. https://t.co/jrLog76gDU htt…",@BBCRadio4,"http://t.co/Ino0bTmn2V @BBCRadio4 programme. Informing, entertaining, surprising. Join us at 10am weekdays, 4pm Sat. Presented by @whjm and @janegarvey1.",7285,BBCWomansHour,5914,2663,5914,Tue Jul 27 13:47:41 +0000 2010,76,1536,171496247,False,694206633682026496
2713,32,Zika virus is spreading at a dangerous rate. How worried should you be? https://t.co/G3sKIxV3nB,,,598,Simar512,153,29,153,Tue Feb 17 14:02:12 +0000 2015,0,0,3024054397,False,694206629483565056
2714,3280,RT @bermaninstitute: WHO to Decide on Response to Zika Virus https://t.co/iL3TPRSAEq #Bioethics,New York City,"ER MD, Lenox Hill Hospital/Forbes/CBS News/Medscape EM Editor/Former NY Jets Sideline MD/DR 911(https://t.co/DdtPoE6r84) Co-Author, #TheFootballDecision @Amazon",14257,DrRobertGlatter,3696,9076,3696,Thu Apr 26 12:35:39 +0000 2012,1,340,563691118,False,694206627709325313
